time,lt,rt,rb,w,x,y,z
1541857355236,0,0,0,0.683533,0.292576,-0.275557,-0.609301
1541857355255,0,0,0,0.683602,0.294188,-0.277398,-0.60761
1541857355274,0,0,0,0.683233,0.294643,-0.279395,-0.60689
1541857355295,0,0,0,0.682991,0.294282,-0.281381,-0.606419
1541857355315,0,0,0,0.683113,0.29348,-0.281796,-0.606478
1541857355334,0,0,0,0.683832,0.290555,-0.279915,-0.607945
1541857355355,0,0,0,0.684336,0.288803,-0.279042,-0.608613
1541857355374,0,0,0,0.683644,0.291616,-0.279792,-0.607705
1541857355393,0,0,0,0.682585,0.293849,-0.279496,-0.607956
1541857355416,0,0,0,0.682685,0.293336,-0.276962,-0.60925
1541857355439,0,0,0,0.683308,0.292134,-0.275798,-0.609657
1541857355457,0,0,0,0.683227,0.291373,-0.277308,-0.609426
1541857355475,0,0,0,0.682759,0.290594,-0.279916,-0.609131
1541857355495,0,0,0,0.682597,0.292548,-0.282492,-0.607184
1541857355515,0,0,0,0.682436,0.295726,-0.284015,-0.605113
1541857355536,0,0,0,0.682182,0.296045,-0.28345,-0.605508
1541857355556,0,0,0,0.682487,0.293106,-0.280607,-0.607913
1541857355574,0,0,0,0.682989,0.289306,-0.277762,-0.61047
1541857355595,0,0,0,0.68324,0.287548,-0.27638,-0.611646
1541857355613,0,0,0,0.682943,0.287808,-0.275971,-0.61204
1541857355637,0,0,0,0.682775,0.290409,-0.276208,-0.610891
1541857355656,0,0,0,0.68231,0.292878,-0.277122,-0.609817
1541857355675,0,0,0,0.68225,0.292721,-0.277443,-0.609814
1541857355694,0,0,0,0.682801,0.29092,-0.277557,-0.610007
1541857355716,0,0,0,0.683028,0.289705,-0.279088,-0.609633
1541857355734,0,0,0,0.682721,0.289176,-0.281701,-0.609026
1541857355755,0,0,0,0.682736,0.289836,-0.28231,-0.608413
1541857355777,0,0,0,0.683335,0.290499,-0.281168,-0.607952
1541857355794,0,0,0,0.684064,0.289651,-0.280713,-0.607748
1541857355813,0,0,0,0.684421,0.28897,-0.281395,-0.607355
1541857355841,0,0,0,0.684073,0.288611,-0.282954,-0.607192
1541857355857,0,0,0,0.683811,0.288591,-0.283943,-0.607036
1541857355874,0,0,0,0.68364,0.288176,-0.283368,-0.607694
1541857355896,0,0,0,0.683653,0.285849,-0.280958,-0.609893
1541857355915,0,0,0,0.684325,0.282881,-0.279506,-0.61119
1541857355934,0,0,0,0.6844,0.284167,-0.279749,-0.610397
1541857355956,0,0,0,0.68331,0.288264,-0.282994,-0.608197
1541857355974,0,0,0,0.682763,0.290395,-0.284047,-0.607306
1541857355994,0,0,0,0.683445,0.288618,-0.283758,-0.607522
1541857356017,0,0,0,0.684183,0.285539,-0.284208,-0.607935
1541857356034,0,0,0,0.684067,0.284117,-0.285089,-0.60832
1541857356054,0,0,0,0.683484,0.285884,-0.284411,-0.608463
1541857356077,0,0,0,0.683134,0.287473,-0.282281,-0.6091
1541857356093,0,0,0,0.683395,0.285377,-0.280279,-0.610715
1541857356113,0,0,0,0.684649,0.283316,-0.279101,-0.61081
1541857356137,0,0,0,0.685158,0.283391,-0.279626,-0.609963
1541857356156,0,0,0,0.685027,0.285346,-0.280871,-0.608626
1541857356175,0,0,0,0.68467,0.288648,-0.282869,-0.606542
1541857356194,0,0,0,0.68376,0.29082,-0.28523,-0.605424
1541857356215,0,0,0,0.683138,0.288982,-0.286052,-0.606617
1541857356235,0,0,0,0.683139,0.285984,-0.285557,-0.608267
1541857356258,0,0,0,0.682944,0.28434,-0.286096,-0.609004
1541857356277,0,0,0,0.682756,0.284926,-0.287454,-0.608301
1541857356295,0,0,0,0.682858,0.289232,-0.287363,-0.606193
1541857356318,0,0,0,0.682648,0.292257,-0.285702,-0.605764
1541857356340,0,0,0,0.683172,0.291045,-0.281931,-0.607521
1541857356358,0,0,0,0.684348,0.287149,-0.279255,-0.609285
1541857356378,0,0,0,0.684865,0.28529,-0.28,-0.609236
1541857356395,0,0,0,0.684033,0.287997,-0.282552,-0.607716
