time_tick,lac_X_value,lac_Y_value,lac_Z_value
15.622452,-0.110859,-0.029331,-0.107989
15.655594,0.038146,-0.221977,-0.116217
15.694259,-0.022923,-0.063535,-0.250119
15.721877,-0.112239,0.058277,-0.259377
15.755049,0.006014,-0.223519,0.045874
15.793716,-0.188813,-0.068922,0.211187
15.826870,-0.103483,-0.028897,0.215401
15.854477,-0.349890,0.122643,-0.015754
15.893173,-0.238454,-0.024858,0.080943
15.920791,-0.072239,-0.302417,-0.306759
15.959468,0.003980,-0.325105,-0.227660
15.992630,0.035078,-0.307510,-0.139013
16.020248,0.046472,-0.423143,0.173202
16.064452,-0.184162,-0.092968,-0.318722
16.097610,-0.077430,-0.255706,0.232626
16.125212,-0.063515,-0.069653,0.413478
16.163887,-0.241699,-0.123408,0.247314
16.197037,-0.253720,0.194809,-0.014174
16.224685,-0.153011,-0.256074,-0.304186
16.263341,-0.111068,-0.432052,-0.197085
16.296492,-0.309614,-0.081113,-0.142799
16.324142,-0.176633,-0.558576,0.226529
16.357280,-0.562264,-0.116418,0.128725
16.395950,-0.425890,-0.208213,0.058618
16.423569,-0.462513,-0.210699,-0.058578
16.456730,-0.127868,-0.329530,-0.421059
16.495407,-0.114702,-0.417834,-0.323394
16.528549,-0.221524,-0.066223,-0.181459
16.550674,-0.052951,-0.474244,0.247744
16.594864,-0.052537,-0.403556,0.309235
16.622482,-0.379893,-0.059007,0.099447
16.650115,-0.332851,-0.178284,0.083869
16.694323,-0.254016,-0.106525,0.335832
16.721939,-0.205212,-0.349484,-0.233476
16.760605,-0.327374,-0.647886,0.043288
16.793761,-0.050093,-0.108083,-0.177132
16.821396,-0.068729,-0.422035,0.090312
16.854531,-0.285854,0.145480,-0.009955
16.887680,-0.402096,-0.151047,-0.121800
16.926375,-0.370748,-0.102866,0.377605
16.953989,-0.261091,-0.020705,0.115088
16.987137,0.113322,-0.178517,-0.225134
17.025833,0.086339,-0.050802,-0.380647
17.064499,-0.014883,0.013983,-0.260861
17.097641,0.053694,0.437129,-0.239932
17.125290,0.112772,0.020943,0.246193
