time_tick,lac_X_value,lac_Y_value,lac_Z_value
7.458995,-0.01733,-0.025069,-0.031816
7.478944,0.049092,-0.043523,-0.007522
7.503881,0.004467,0.026761,-0.049662
7.52383,-0.021481,0.056047,-0.059274
7.543779,0.134343,-0.077659,-0.05421
7.563728,0.101678,-0.148702,-0.041238
7.578686,0.064929,-0.067705,0.000653
7.603622,0.002051,0.041502,-0.007598
7.623571,0.023262,0.02315,-0.017571
7.643521,-0.001851,-0.014137,-0.074434
7.66347,-0.029433,-0.02223,-0.048021
7.683419,0.000022,-0.039731,-0.010676
7.703368,0.05342,-0.100276,0.014464
7.723317,0.091957,-0.084271,0.000336
7.743266,0.070883,0.020313,-0.029743
7.763215,0.100118,0.016265,-0.04046
7.783164,0.095616,0.007094,-0.049145
7.803114,0.008976,-0.003311,-0.065134
7.823063,-0.054751,0.003852,-0.016344
7.843012,0.003617,-0.056051,0.005928
7.862961,-0.005851,-0.104621,0.003425
7.88291,-0.030586,0.011651,-0.00509
7.902859,-0.056251,0.005908,-0.043112
7.922808,-0.01643,-0.008856,-0.001282
7.942757,-0.014566,-0.038364,-0.046847
7.962707,-0.01782,-0.052774,-0.011137
7.982656,0.041733,0.008521,0.008222
8.002605,0.056316,-0.01485,-0.00145
8.022554,0.040084,-0.055978,-0.067307
8.042503,-0.020057,-0.052272,-0.103802
8.062452,0.066296,-0.05941,0.036841
8.082401,0.084181,-0.02514,0.025319
8.10235,0.050961,-0.017217,-0.053109
8.122299,0.050555,-0.030264,-0.068291
8.142249,0.064341,-0.048854,-0.034404
8.162198,0.047138,-0.029126,0.008426
8.182147,0.002207,-0.018788,-0.025426
8.202096,0.048446,-0.010772,-0.036215
8.222045,0.076568,-0.024113,-0.035273
8.241994,0.021182,-0.028662,-0.059917
8.261943,-0.012816,-0.015879,-0.052905
8.281892,0.001362,0.011758,0.007079
8.301841,0.025302,-0.04944,0.031326
8.321791,0.001945,-0.029418,-0.011317
8.34174,0.000783,-0.003089,-0.050127
8.361689,0.02445,0.002386,-0.014072
8.381638,-0.036442,-0.046573,-0.004402
8.401587,-0.035409,-0.061828,-0.021037
8.421536,-0.015135,0.002138,0.002104
8.441485,0.018795,-0.032514,-0.00006
8.461434,0.064041,-0.005768,-0.022543
8.481383,0.071471,-0.044333,-0.102736
8.501333,0.097056,-0.049319,-0.062164
8.521282,0.113375,-0.057746,-0.002128
8.541231,0.103997,-0.025873,0.033303
8.56118,0.041615,0.020593,-0.01593
8.581129,-0.063328,-0.019877,-0.089014
8.601078,-0.037176,-0.028871,-0.034092
8.621027,-0.072363,-0.005258,0.013222
8.640976,-0.077037,-0.026903,0.018722
8.660926,-0.01455,0.01743,0.003031
8.680875,-0.000087,-0.006668,0.008116
8.700824,0.005127,-0.017572,-0.039583
8.720773,0.037234,-0.018368,-0.07451
8.740722,0.126875,-0.055414,-0.004315
8.760671,0.118796,-0.03299,0.017574
8.78062,0.026633,-0.054272,-0.078266
8.800569,0.044489,-0.066137,-0.103013
8.820518,0.03332,-0.049734,-0.03282
8.840468,0.0703,-0.032538,-0.017208
8.860417,0.067487,0.007048,-0.025689
8.880366,0.066191,-0.029119,-0.007566
8.900315,0.022253,-0.029371,0.036192
8.920264,-0.003871,-0.069738,-0.030578
8.940213,-0.00395,-0.069087,-0.035793
8.960162,-0.004372,-0.00981,-0.029121
8.980111,0.068888,0.04142,-0.023784
9.000061,0.037621,0.077639,-0.067829
9.02001,-0.000886,0.021524,-0.117924
9.039959,-0.046002,-0.039798,0.01056
9.059908,-0.019915,-0.074711,0.035734
9.079857,-0.050657,0.009657,0.014518
9.099806,-0.011545,0.095873,-0.066473
9.119755,-0.030804,-0.003924,-0.065702
9.139704,-0.074678,-0.007407,-0.046524
9.159653,-0.038889,0.023578,-0.01066
9.179603,0.051946,-0.021389,0.059614
9.204539,0.167311,-0.142331,0.005553
9.219501,0.213828,-0.151372,0.002389
9.244437,0.2142,-0.156389,-0.07888
9.259399,0.221036,-0.13823,-0.037347
9.279348,0.195269,-0.080781,-0.002139
9.304285,0.065137,-0.120132,-0.117218
9.319246,-0.05349,-0.093688,-0.099119
9.344183,-0.189245,-0.021719,0.000289
9.364132,-0.196277,0.008484,0.02652
9.384081,-0.21243,0.016882,0.023975
9.40403,-0.201171,0.028626,-0.025599
9.418992,-0.122012,0.04303,-0.013975
9.443928,-0.162009,0.093691,-0.069441
9.463878,-0.052567,0.051671,-0.004542
9.478839,0.011625,0.026502,0.033412
9.503776,0.143367,0.008374,-0.045022
9.523725,0.14918,0.021997,-0.040992
9.543674,0.196787,-0.018713,0.026507
9.563623,0.185657,-0.039698,0.036412
9.578586,0.180622,-0.060741,-0.011326
9.603522,0.063965,-0.01228,-0.017969
9.623472,0.164476,-0.059047,-0.102958
9.643421,0.180507,-0.124264,-0.000129
9.66337,0.133176,-0.088271,-0.007545
9.683319,0.046022,-0.063397,-0.059779
9.703268,0.061767,-0.099584,-0.060224
9.723217,0.009224,-0.07078,-0.103957
9.743166,-0.098696,-0.096756,0.011037
9.763115,-0.211409,0.035037,-0.079718
9.783065,-0.253769,-0.00907,-0.019091
9.803014,-0.22731,0.051807,-0.112734
9.822963,-0.122693,0.012553,-0.012727
9.842912,-0.061699,0.004779,0.004761
9.862861,-0.017283,-0.010691,-0.023952
9.88281,0.033896,-0.030967,0.006082
9.902759,0.084443,0.003366,0.004949
9.922708,0.06875,0.021283,-0.153361
9.942658,0.152843,0.012039,0.025677
9.962607,0.219367,-0.011536,0.079734
9.982556,0.195117,-0.075516,0.113896
10.002505,0.107754,-0.050791,0.016724
10.022454,0.10014,-0.084973,0.007175
10.042403,0.121139,-0.000756,-0.032004
10.062352,0.107691,-0.024461,-0.014818
10.082301,0.045781,-0.019514,-0.097223
10.102251,-0.0043,-0.064284,-0.157456
10.1222,-0.056119,0.003848,-0.084749
10.142149,-0.08636,-0.018596,0.056711
10.162098,-0.112665,-0.065689,0.010956
10.182047,-0.139181,-0.044826,-0.071729
10.201996,-0.141048,-0.024873,-0.069236
10.221945,-0.108152,-0.039815,0.01883
10.241894,-0.018035,-0.0597,-0.054963
10.261844,0.069776,-0.048657,-0.061231
10.281793,0.164938,0.03692,0.021145
10.301742,0.117578,0.017075,-0.009291
10.321691,0.047143,-0.038537,-0.089889
10.34164,0.054923,-0.045515,-0.083168
10.361589,0.045506,-0.014829,0.011252
10.381538,0.118942,-0.018239,0.06754
10.401487,0.106533,-0.024844,-0.06077
10.421436,0.055629,-0.016537,-0.041428
10.441386,0.02014,-0.025849,-0.029971
10.461335,0.045856,-0.05072,-0.034971
10.481284,0.069254,-0.045127,0.013819
10.501233,0.065519,-0.037945,0.020035
10.521182,-0.052762,-0.031054,-0.008032
10.541131,-0.104426,-0.037995,-0.116349
10.56108,-0.104029,-0.036804,-0.075666
10.581028,-0.075702,0.016547,-0.028911
10.600978,-0.008184,0.009352,0.015749
10.620927,-0.018349,-0.045279,-0.030512
10.640876,-0.012169,-0.05005,-0.03901
10.660825,0.005633,-0.031983,-0.076895
10.680774,0.078354,-0.036207,0.000853
10.700723,0.115719,-0.01052,-0.037595
10.720672,0.093477,-0.009882,-0.025622
10.740622,0.062296,-0.036261,-0.001612
10.760571,0.055526,-0.086938,-0.036921
10.78052,0.049402,-0.075067,-0.049217
10.800469,0.05341,-0.013597,0.000468
10.820418,0.016909,-0.003416,0.035986
10.840367,0.034477,-0.026179,-0.005133
10.860316,-0.023992,-0.047713,-0.07712
10.880265,0.047642,-0.019928,-0.079612
10.900215,0.082969,-0.022122,-0.026859
10.920164,0.057362,-0.071953,-0.005093
10.940113,0.01509,-0.061453,-0.018871
10.960062,-0.043251,-0.000515,-0.022092
10.980011,-0.006941,-0.018726,-0.038091
10.99996,-0.009998,-0.023081,-0.053102
11.019909,0.001917,-0.018501,0.003352
11.039858,0.008429,-0.029805,0.04759
11.059808,0.014863,-0.042536,-0.000556
11.079757,0.02552,-0.009525,-0.048742
11.104693,0.049741,-0.000063,-0.05202
11.119655,0.098686,0.003941,-0.030647
11.144591,0.075973,-0.02483,-0.035559
11.16454,0.042018,0.005873,-0.028282
11.179502,0.047583,0.005229,-0.0127
11.199451,0.071061,-0.051343,-0.047184
11.219401,0.073486,-0.021774,-0.049908
11.244337,-0.001709,-0.056193,-0.028162
11.264286,0.004762,-0.06129,0.021427
11.279248,0.008487,-0.075619,0.00421
11.304184,-0.001246,-0.056456,-0.007563
11.319146,-0.028656,-0.057798,-0.048297
11.344083,-0.030761,-0.042207,-0.037449
11.364032,-0.02382,-0.028459,0.005963
11.378994,-0.042541,-0.010964,-0.007373
11.40393,-0.049055,-0.003282,-0.109851
11.423879,-0.004072,-0.037936,-0.014358
11.443828,0.006861,-0.005889,0.00536
11.463777,-0.031292,0.011735,-0.091138
11.478739,-0.033749,0.027027,-0.084272
11.503676,0.058216,-0.050167,-0.005342
11.523625,0.046539,-0.027134,-0.01179
11.543574,0.064984,-0.002637,-0.038137
11.563523,0.149201,-0.051441,-0.01723
11.578489,0.200146,-0.06689,-0.010757
11.603425,0.148735,-0.044883,-0.033466
11.623375,0.078232,-0.021205,-0.005353
11.643324,0.049443,-0.021386,0.022371
11.663273,-0.045552,0.00055,-0.039061
11.683222,-0.112493,0.004695,-0.062733
11.703171,-0.093889,-0.012427,-0.016756
11.72312,-0.066532,-0.035344,0.002179
11.743069,-0.077907,-0.026715,-0.011657
11.763018,-0.043256,-0.009809,-0.048764
11.782968,0.043661,0.007698,-0.044655
11.802917,0.07421,0.0117,-0.061539
11.822866,0.032406,-0.061803,-0.060931
11.842815,0.062172,-0.04571,-0.011584
11.862764,0.060833,-0.061754,0.03294
11.882713,0.067002,-0.072812,-0.009691
11.902662,0.044522,-0.01503,-0.049574
11.922612,0.046165,-0.017009,-0.031105
11.942561,0.04376,-0.032219,-0.004328
11.96251,0.005218,-0.071768,-0.022719
11.982459,0.048177,-0.02034,-0.021782
12.002408,0.059774,-0.014777,-0.070398
12.022357,0.086433,-0.010392,-0.001434
12.042306,-0.010664,-0.004574,-0.056327
12.062256,-0.050353,-0.047464,-0.049359
12.082205,-0.013396,-0.033728,-0.152307
12.102154,-0.068612,-0.014745,0.146855
12.122103,0.000175,0.038837,-0.069264
12.142052,-0.053278,0.106195,-0.124251
12.162001,0.086819,-0.124166,-0.200846
12.18195,0.174019,-0.153105,-0.368533
12.2019,0.008949,0.011013,0.236943
12.221849,-0.109451,0.051588,0.033953
12.241798,-0.172476,0.22324,0.18917
12.261747,-1.148352,0.840997,-0.104654
12.281696,-1.592595,1.111285,0.285839
12.301645,0.093055,-0.857739,0.870817
12.321594,0.870003,-1.23615,2.145804
12.341544,1.114127,-0.314666,1.043074
12.361493,0.3162,-0.300375,0.605056
12.381442,0.37153,-1.393218,0.628171
12.401391,0.146964,-1.880824,1.496705
12.42134,0.144405,-2.293485,1.67834
12.441289,0.432083,-3.05123,2.555054
12.461238,0.876436,-3.242596,2.705544
12.481187,1.372495,-3.132255,2.517024
12.501137,1.686444,-2.896503,2.915758
12.521086,1.850427,-2.346062,3.875788
12.541035,1.56207,-1.889084,3.910331
12.560984,1.619018,-1.475474,3.83453
12.580929,1.440124,-0.704243,3.307733
12.600878,1.216111,0.015324,3.268328
12.620828,1.252092,0.666089,3.239129
12.640777,1.599554,0.960257,3.099809
12.660726,1.586397,1.517421,3.276739
12.680675,1.545644,2.159824,3.248205
12.700624,1.186031,2.70368,3.530169
12.720573,1.103649,3.120074,3.03301
12.740522,0.909905,3.225994,2.709739
