time_tick,lac_X_value,lac_Y_value,lac_Z_value
8.967459,0.053634,0.000729,-0.021182
8.987408,0.061617,0.010583,0.036726
9.007356,0.082849,0.021810,0.014889
9.027305,0.076857,-0.021482,-0.023260
9.047254,0.049530,-0.041571,-0.048693
9.067202,-0.001087,-0.054940,-0.006217
9.087151,0.006662,-0.022346,0.030420
9.107099,0.037319,0.008285,-0.023633
9.127048,0.002797,0.008006,-0.055541
9.146996,-0.054349,0.004574,-0.030864
9.166945,0.000270,0.016634,-0.010667
9.186893,-0.005484,-0.005905,-0.042993
9.206842,-0.037174,-0.003003,-0.022762
9.226790,-0.030418,-0.023309,0.033811
9.246739,-0.035594,-0.017343,-0.001376
9.266687,0.002432,0.021449,-0.059405
9.286636,-0.002220,-0.012270,-0.098596
9.306585,-0.017727,-0.029669,-0.022280
9.326533,0.007348,-0.024420,-0.008381
9.346482,0.011094,-0.000857,0.004755
9.366429,0.013308,0.004319,0.065049
9.386378,0.033477,-0.004761,0.063547
9.406326,0.067661,-0.000138,0.038563
9.426275,0.104076,-0.010086,-0.091489
9.446223,0.064909,-0.050666,-0.123092
9.466172,0.027270,0.007134,0.015336
9.486120,0.009435,0.004742,0.001816
9.506069,-0.030721,0.006618,0.023789
9.526018,-0.084386,-0.022754,-0.051319
9.545966,-0.035822,-0.041798,-0.075158
9.570902,-0.006611,-0.013965,-0.050075
9.590850,0.013791,0.014217,-0.000692
9.605812,-0.001831,0.013942,0.032380
9.630747,-0.026465,-0.026481,-0.036609
9.645709,-0.041325,-0.008426,-0.024626
9.670644,-0.073865,-0.013503,-0.028053
9.690593,0.029237,0.006028,-0.053494
9.705554,-0.001653,-0.013896,-0.050500
9.730490,0.030677,0.046508,0.024926
9.745452,0.070897,0.047993,0.049343
9.770387,0.030356,-0.025576,-0.054464
9.790336,0.005560,-0.090080,-0.128821
9.805297,0.022705,-0.072466,-0.110286
9.830233,0.009082,-0.001196,0.063421
9.850181,0.077434,0.043593,0.050382
9.870130,0.100352,0.040419,0.018072
9.890079,-0.004625,-0.004663,0.006304
9.905040,0.006313,-0.025194,0.012468
9.929976,0.001947,-0.038139,-0.046054
9.949924,-0.032516,-0.041886,-0.051157
9.969873,-0.010169,0.016857,-0.082783
9.989821,-0.062148,0.018345,-0.006910
10.009770,-0.034378,0.018896,0.038447
10.029718,-0.030652,0.024844,-0.000928
10.049667,-0.017826,0.031202,-0.000470
10.069615,0.009359,-0.026534,-0.038140
10.089564,0.021459,-0.057308,-0.066263
10.109513,0.061984,-0.025616,-0.043701
10.129461,0.049595,0.024942,0.027487
10.149410,0.016890,0.030334,0.049952
10.169358,0.053633,-0.019696,0.011259
10.189307,-0.019558,-0.032870,-0.028239
10.209255,-0.045247,-0.046706,-0.070333
10.229204,-0.019214,0.008742,-0.048231
10.249152,0.022937,0.026903,0.003861
10.269101,0.031074,0.014742,0.040874
10.289049,0.022268,-0.015576,-0.015395
10.308998,-0.006686,-0.024870,-0.045616
10.328947,0.004555,-0.004945,-0.106054
10.348895,-0.032628,-0.010877,-0.071031
10.368844,-0.017253,-0.009363,-0.011040
10.388792,-0.005554,0.028118,0.071554
10.408741,-0.011270,0.022192,0.066037
10.428689,0.012035,-0.004378,-0.027912
10.448638,0.019215,-0.032940,-0.109176
10.468586,-0.008047,-0.021911,-0.033898
10.488535,0.035239,0.011217,0.025823
10.508484,0.025055,0.015434,0.068173
10.528432,0.031775,-0.005236,0.022089
10.548381,-0.025014,-0.000252,-0.025625
10.568329,0.007566,-0.018260,-0.069151
10.588278,0.017448,-0.032771,-0.069285
10.608226,0.037422,-0.034141,-0.051802
10.628175,0.034485,-0.011052,0.013733
10.648123,0.050800,0.001099,0.030943
10.668072,0.008631,-0.001262,0.026457
10.688020,-0.033666,0.001518,-0.008696
10.707969,-0.004915,-0.027888,-0.056892
10.727918,-0.016493,-0.001516,-0.095062
10.747866,-0.002628,0.009989,-0.024126
10.767815,0.002766,-0.007965,-0.008274
10.787763,0.002274,0.007816,0.055017
10.807712,0.017151,0.027402,0.036342
10.827660,-0.002090,-0.002337,0.014683
10.847609,-0.005802,-0.033223,-0.105458
10.867557,0.010938,-0.031824,-0.068942
10.887506,0.012269,0.003495,-0.033785
10.907455,0.033925,0.003399,-0.013281
10.927403,0.014025,0.019755,0.056929
10.947352,0.020876,0.006210,0.079425
10.967300,0.061129,-0.005147,0.039498
10.987249,0.006443,-0.017769,-0.094407
11.007197,-0.036803,-0.044879,-0.167090
11.027146,-0.006450,-0.058839,-0.022367
11.047095,0.015746,-0.005947,0.025933
11.067043,0.037480,-0.001572,0.019788
11.086992,0.041855,0.033114,-0.012091
11.106940,0.023361,-0.001913,0.010806
11.126889,0.056570,-0.018362,-0.012111
11.146837,0.004329,-0.016614,-0.086851
11.166786,-0.046717,-0.006553,-0.100824
11.186734,-0.023915,-0.010150,-0.006422
11.206683,-0.070347,0.018773,0.068942
11.226631,-0.052267,0.048588,0.053509
11.246580,0.013791,-0.008036,0.042703
11.266529,0.066151,-0.021262,-0.067481
11.286477,0.082414,-0.016619,-0.106362
11.306426,0.011803,-0.020679,0.009056
11.326374,-0.021369,-0.019453,0.039897
11.346323,0.026231,-0.040070,-0.003202
11.366271,-0.007227,-0.016920,-0.035841
11.386220,-0.032876,-0.003880,-0.060835
11.406169,-0.015116,0.021557,-0.079990
11.426117,-0.023800,0.016435,-0.102885
11.446066,-0.002695,0.023280,0.002027
11.471001,-0.007459,0.043550,0.072082
11.490950,-0.002533,0.021447,0.111782
11.505911,0.064183,-0.035871,-0.020954
11.525860,0.084218,-0.022796,-0.088145
11.545808,0.035301,-0.018638,-0.019272
11.570744,0.049752,-0.007404,-0.005978
11.590693,0.040768,-0.008733,-0.024392
11.605654,0.033911,-0.015826,-0.006269
11.630590,-0.028125,0.002896,0.015129
11.645551,-0.063142,-0.004791,-0.024817
11.670487,-0.057811,-0.003707,-0.056970
11.690436,-0.034554,0.010914,-0.028810
11.705397,-0.016656,0.011820,-0.011569
11.730333,-0.019546,-0.004343,-0.036222
11.750281,0.017867,-0.035826,-0.037835
11.770230,0.069886,-0.022002,-0.013875
11.790178,0.049515,-0.025659,0.017529
11.805140,0.035722,0.007424,0.011980
11.830075,0.044512,-0.015483,-0.034896
11.850024,0.011517,-0.019400,-0.084619
11.869973,-0.007224,-0.029328,-0.034534
11.889921,0.015299,0.029827,0.032595
11.909870,-0.015772,0.027431,0.090630
11.929818,-0.026842,0.012621,0.005322
11.949767,-0.016938,-0.002176,-0.090887
11.969715,-0.057252,-0.037742,-0.108699
11.989664,0.001746,-0.061870,-0.051857
12.009613,0.037704,-0.035493,0.005838
12.029561,0.066473,0.011135,0.060870
12.049510,0.043987,0.042858,0.048300
12.069458,0.030296,-0.005748,-0.008089
12.089407,0.006113,0.006850,-0.036646
12.109355,-0.020042,-0.026430,-0.091572
12.129304,-0.042593,-0.010225,-0.054026
12.149252,-0.013654,0.009842,-0.029502
12.169201,0.026303,0.014472,-0.030584
12.189150,-0.016610,0.047842,0.006966
12.209098,0.010113,0.024673,-0.004392
12.229047,0.031276,0.000835,0.068400
12.248995,0.052293,-0.031780,0.032802
12.268944,-0.018083,-0.023639,-0.019738
12.288892,-0.040707,-0.020319,-0.067460
12.308841,0.001044,-0.026017,-0.064472
12.328790,0.027602,0.000687,-0.062390
12.348738,0.064957,-0.009177,-0.031726
12.368688,0.060384,0.008746,0.008396
12.388636,-0.022159,0.028670,0.036717
12.408585,0.010824,0.008956,0.031030
12.428533,0.020720,-0.004245,-0.026894
12.448482,0.006983,-0.006585,-0.079854
12.468431,0.007963,-0.012200,-0.039888
12.488379,-0.016302,-0.016521,-0.009515
12.508328,-0.025547,-0.009930,0.016794
12.528276,-0.002223,0.004253,-0.028412
12.548225,-0.016495,-0.002669,-0.017167
12.568173,-0.008664,0.007566,-0.009232
12.588122,0.009575,-0.007088,-0.011323
12.608071,0.014098,-0.007859,-0.063533
12.628019,0.020370,-0.021492,-0.053047
12.647968,0.046028,-0.028175,-0.025957
12.667916,0.066932,-0.015527,0.000665
12.687865,0.048380,0.019036,0.021760
12.707813,0.007263,0.002882,0.044964
12.727762,-0.005438,0.029539,0.003964
12.747711,-0.031818,-0.002494,-0.061122
