time_tick,lac_X_value,lac_Y_value,lac_Z_value
5.096766,-0.129006,0.055067,-0.000745
5.116724,-0.150752,0.055134,0.097456
5.136683,-0.163003,0.066720,0.049888
5.156641,-0.167483,0.073840,-0.019278
5.176569,-0.145938,0.051948,-0.022046
5.196527,-0.175284,0.065823,0.064223
5.216486,-0.236181,0.083787,0.057595
5.236444,-0.244010,0.166314,0.033381
5.256372,-0.278870,0.103334,0.022168
5.276331,-0.220128,0.019688,0.050227
5.296289,-0.159056,0.071155,0.010616
5.316248,-0.171861,0.071679,-0.013339
5.336206,-0.183663,0.104197,0.039157
5.356134,-0.197543,0.057651,0.022609
5.376093,-0.191770,0.049466,-0.039612
5.396051,-0.211716,0.056345,-0.003306
5.416010,-0.154952,0.044947,0.086795
5.435938,-0.158753,0.036534,0.055786
5.455896,-0.186877,0.067780,-0.006117
5.475855,-0.160358,0.094895,-0.013949
5.495813,-0.161072,0.089069,0.019518
5.515776,-0.243531,0.066184,-0.000787
5.535704,-0.243229,0.120828,0.001478
5.555662,-0.261773,0.099059,0.068583
5.575621,-0.240270,0.077335,0.089862
5.595579,-0.260636,0.098223,0.006328
5.615538,-0.221371,0.124292,-0.063799
5.635466,-0.209013,0.089174,0.024610
5.655424,-0.211146,0.023336,0.063139
5.675383,-0.148202,0.074443,0.040638
5.695341,-0.209098,0.141049,0.007771
5.715269,-0.214881,0.092300,0.005978
5.735228,-0.219723,0.028462,-0.010532
5.755186,-0.155652,0.042748,-0.028536
5.775145,-0.173994,0.122259,0.047967
5.800078,-0.255551,0.051027,0.068632
5.815031,-0.216800,0.072533,0.022782
5.834990,-0.224125,0.060158,-0.022567
5.854948,-0.194447,0.070845,0.029567
5.874907,-0.195629,0.050631,0.072649
5.894835,-0.162791,0.022699,-0.013726
5.914793,-0.126491,0.044975,-0.035554
5.934752,-0.140185,0.037791,0.052975
5.954710,-0.130036,0.027830,0.086255
5.974669,-0.165374,0.046370,-0.011114
5.994597,-0.179226,0.072561,-0.034788
6.014555,-0.230741,0.096164,0.051852
6.034514,-0.299402,0.121774,0.076736
6.054472,-0.272917,0.135740,0.028567
6.074400,-0.258511,0.147598,0.028247
6.094359,-0.237690,0.096040,0.078554
6.124296,-0.253843,0.041533,0.024139
6.134276,-0.216634,0.079947,0.001913
6.154234,-0.196057,0.130619,0.056442
6.174162,-0.217475,0.069430,0.016382
6.199125,-0.140876,0.022692,-0.046477
6.214079,-0.172544,0.046174,-0.024723
6.234038,-0.184484,0.039132,0.080470
6.253966,-0.178014,0.049013,0.075521
6.278929,-0.203410,0.069488,-0.043811
6.293883,-0.151078,0.105764,-0.027832
6.313841,-0.195424,0.056164,0.044715
6.333800,-0.219894,0.025743,0.033253
6.353728,-0.214446,0.118980,0.023279
6.373686,-0.223777,0.112430,0.075991
6.393645,-0.233422,0.029654,0.031103
6.413603,-0.238014,0.041575,-0.012139
6.433531,-0.231439,0.160772,0.044513
6.453489,-0.244192,0.176476,0.030473
6.473448,-0.199976,0.052652,-0.048167
6.493406,-0.204893,-0.001161,-0.047886
6.513367,-0.208975,0.074126,0.061487
6.533295,-0.166277,0.052489,0.063297
6.558258,-0.168388,0.031618,-0.065536
6.578186,-0.129957,0.085842,-0.032775
6.593170,-0.170145,0.101748,0.044013
6.618103,-0.185748,0.029960,0.023027
6.633057,-0.169339,0.042246,-0.017754
6.658020,-0.211235,0.079559,0.068420
6.677948,-0.196954,0.060985,0.094597
6.697907,-0.267929,0.057936,0.026406
6.717865,-0.174390,0.136077,-0.020533
6.732819,-0.168933,0.114304,0.008014
6.757752,-0.197199,0.036754,0.042309
6.777710,-0.203262,0.089406,0.011173
6.797669,-0.251114,0.124035,0.040216
6.817627,-0.250058,0.066490,0.057136
6.837586,-0.250462,0.047659,0.009453
6.857514,-0.225203,0.090704,-0.003060
6.877472,-0.233125,0.133967,0.023251
6.892426,-0.220777,0.099425,0.049578
6.917389,-0.233162,0.061851,-0.028960
6.937317,-0.176300,0.059949,-0.003462
6.957276,-0.146856,0.007939,0.103727
6.977234,-0.159135,0.031732,0.094321
6.997193,-0.204894,0.069449,-0.010298
7.017151,-0.197508,0.109728,-0.027192
7.037079,-0.165815,0.040500,0.003565
7.057038,-0.158968,0.019188,0.010713
7.076996,-0.197677,0.068821,0.027703
7.096955,-0.237966,0.114076,0.097570
7.116883,-0.251160,0.093563,0.109955
7.136841,-0.267789,0.043187,-0.037692
7.156800,-0.215607,0.094879,-0.036408
7.176758,-0.208149,0.094437,0.063792
7.196717,-0.215170,0.051918,0.040102
7.216645,-0.246224,0.092899,-0.019078
7.241608,-0.224861,0.109119,-0.000360
7.256562,-0.163894,0.047371,0.070652
7.276520,-0.189724,0.032905,0.016173
7.296448,-0.186820,0.059194,0.001752
7.316407,-0.227135,0.073321,0.076375
7.336365,-0.165002,0.025466,0.089828
7.356324,-0.166094,0.052453,-0.017920
7.376282,-0.186047,0.125436,-0.037235
7.396210,-0.202008,0.117680,0.072888
7.416168,-0.229096,0.038877,0.068871
7.436127,-0.229703,0.064817,-0.050746
7.456085,-0.261476,0.135768,0.018633
7.476013,-0.198493,0.081511,0.087261
7.495972,-0.162481,0.052699,0.041467
7.515950,-0.233318,0.182472,-0.082288
7.535909,-0.150253,0.069729,-0.077987
7.555867,-0.159343,-0.072964,0.047301
7.575795,-0.202352,-0.034297,0.090925
7.595754,-0.189337,0.102184,0.075594
7.615712,-0.203178,0.155218,0.037317
7.635671,-0.228877,0.106250,-0.038689
7.655599,-0.269836,0.105966,-0.028701
7.675557,-0.221782,0.096161,0.032770
7.695516,-0.178005,0.029052,0.106460
7.715474,-0.154742,-0.057383,0.047121
7.735433,-0.131616,0.009066,-0.017761
7.755361,-0.174426,0.110990,0.042338
7.775319,-0.158537,0.096050,0.073141
7.795278,-0.193977,0.096939,-0.024015
7.815236,-0.238108,0.109347,-0.054319
7.835195,-0.207493,0.090107,0.031639
7.855123,-0.240284,0.001968,0.094737
7.875081,-0.252259,0.068304,0.056632
7.895040,-0.258109,0.182160,0.015694
7.914998,-0.270704,0.124322,0.047152
7.934926,-0.260741,0.110186,0.004026
7.954885,-0.255136,0.060593,0.037611
7.974843,-0.215038,0.098281,0.075083
7.994802,-0.165391,0.087931,0.081271
8.014760,-0.196694,0.026063,-0.039869
8.034688,-0.241321,0.065043,-0.099003
8.054647,-0.236850,0.053508,0.056086
8.074605,-0.161295,0.037326,0.172271
8.094564,-0.192559,0.079956,0.036495
8.114492,-0.173697,0.060978,-0.073523
8.134450,-0.154063,0.068427,0.002598
8.154409,-0.155520,0.051919,0.091152
8.174367,-0.193544,0.084297,0.034179
8.199300,-0.219451,0.102404,-0.008454
8.214254,-0.195291,0.057164,0.012742
8.234212,-0.206832,0.066820,0.008182
8.254171,-0.213696,0.085875,-0.029875
8.279104,-0.211128,0.111060,0.017677
8.294057,-0.207476,0.063464,0.106232
8.314016,-0.219770,0.051328,0.044179
8.333974,-0.225729,0.096778,-0.027475
8.358907,-0.186476,0.097428,-0.011448
8.373891,-0.240692,0.085562,0.092115
8.393819,-0.300068,0.061652,0.054879
8.413778,-0.245417,0.095175,0.011023
8.433736,-0.205882,0.105307,0.050970
8.458669,-0.171488,0.087036,0.071955
8.473623,-0.158195,0.046536,-0.049938
8.493581,-0.148988,0.005986,-0.119327
8.513526,-0.133950,0.001855,0.002430
8.533484,-0.165541,0.007190,0.107817
8.558417,-0.176983,0.081213,0.057491
8.573371,-0.237647,0.130529,-0.042110
8.593329,-0.247946,0.089102,-0.008455
8.618262,-0.231119,0.097781,0.022169
8.633246,-0.286693,0.137793,0.041857
8.658179,-0.223205,0.117317,0.074513
8.678137,-0.175771,0.108231,0.109571
8.698065,-0.208837,0.072598,-0.006945
8.718024,-0.232431,0.078157,-0.049746
8.733008,-0.136561,0.012187,0.066029
8.757941,-0.137434,0.013964,0.092156
8.772894,-0.221606,0.044253,0.009653
8.797827,-0.200448,0.032537,-0.083777
8.817786,-0.175216,0.037387,0.030621
8.837744,-0.127337,0.044632,0.044172
8.857703,-0.154593,0.049285,-0.008031
8.877631,-0.171411,0.075967,-0.000616
8.897589,-0.195165,0.026319,0.109974
8.917548,-0.248527,0.073659,0.077481
8.932501,-0.197234,0.035597,-0.020947
8.957465,-0.222232,0.068373,0.041456
8.977393,-0.166988,0.087147,0.088271
8.997351,-0.158322,0.122690,-0.060058
9.017310,-0.208599,0.160769,-0.119020
9.037268,-0.252324,0.110116,0.015435
9.057196,-0.265525,0.062010,0.197570
9.077155,-0.229176,0.061551,0.082459
9.097113,-0.211908,0.166053,-0.061655
9.117072,-0.211894,0.149877,-0.044709
9.137030,-0.305024,0.103736,0.047581
9.156958,-0.224442,0.135360,0.034732
9.176917,-0.167212,0.033391,0.084548
9.196875,-0.119539,0.001865,0.124777
9.216834,-0.105485,-0.096365,0.108242
9.236762,-0.084879,-0.133838,0.010197
9.256720,-0.044571,-0.132506,0.026076
9.276679,-0.111494,-0.073231,0.081519
9.296637,-0.118415,-0.010174,-0.011847
9.316596,-0.252161,-0.000860,-0.112865
9.336524,-0.323877,0.137758,-0.007391
9.356482,-0.367761,0.160593,0.081578
9.376441,-0.341752,0.155892,-0.002450
9.396399,-0.379404,0.196396,0.033584
9.416327,-0.324100,0.208883,0.082813
9.436286,-0.330078,0.218003,0.027675
9.456244,-0.284247,0.242125,-0.068613
9.476203,-0.251017,0.172016,0.052962
9.496161,-0.151110,0.079768,0.097429
9.516098,-0.094548,0.024289,-0.010891
9.536057,-0.040293,0.070396,-0.007272
9.556015,-0.026478,0.033385,0.107385
9.575974,-0.073862,-0.006129,0.125121
9.595932,-0.137866,0.001576,0.001687
9.615860,-0.161722,0.032278,-0.036133
9.635818,-0.073794,-0.086780,0.003762
9.655777,-0.138586,-0.093183,0.093023
9.675735,-0.139309,-0.008543,0.076171
9.695663,-0.184532,0.004706,-0.047460
9.715622,-0.222508,-0.017160,-0.046861
9.735580,-0.284377,0.038683,0.034946
9.755539,-0.387903,0.043488,0.064943
9.775497,-0.370876,0.199427,0.009219
9.795425,-0.390750,0.175049,-0.165075
9.815384,-0.372548,0.192048,-0.195131
9.835342,-0.326309,0.148235,0.066375
9.855301,-0.249262,0.167068,-0.124443
9.875229,-0.208872,0.116734,0.039279
9.895187,-0.150035,0.022308,0.155151
9.915146,-0.133303,0.028090,-0.097027
9.935104,-0.130327,0.089686,-0.241998
9.955063,-0.069675,0.087936,0.335242
9.974991,-0.030082,0.041975,0.631825
9.994949,-0.090269,-0.006157,0.430393
10.014908,-0.170603,-0.021743,0.111654
10.034866,-0.119563,-0.024559,0.102063
10.054794,-0.071443,0.043554,-0.124814
10.074753,-0.124607,0.029276,-0.118244
10.094711,-0.215489,0.081943,-0.254523
10.114670,-0.219132,0.056711,-0.359271
10.134628,-0.235608,0.132442,-0.113603
10.154556,-0.285839,0.145486,0.204720
10.174515,-0.348715,0.106270,0.112741
10.194473,-0.338129,0.085011,-0.049792
10.214432,-0.342749,0.113013,-0.042922
10.234360,-0.276119,0.077045,0.027853
10.254318,-0.265881,0.048715,0.013339
10.279251,-0.081207,0.034550,0.063333
10.294235,-0.036352,0.056556,0.088862
10.314194,-0.153391,0.065868,0.061936
10.334122,-0.173221,0.054049,-0.066713
10.354080,-0.163751,0.041695,-0.100503
10.374039,-0.154774,0.049624,0.061423
10.393997,-0.114346,0.037414,0.197180
10.413925,-0.158782,0.049173,0.020927
10.433884,-0.161844,0.048537,-0.060359
10.453842,-0.221378,0.082150,-0.021445
10.473801,-0.207942,0.026585,-0.000176
10.493759,-0.173512,0.028169,0.097279
10.523665,-0.228066,0.079257,0.150485
10.533645,-0.279740,0.097356,0.091486
10.558578,-0.317463,0.098158,-0.087052
10.573562,-0.313922,0.076420,-0.137414
10.593490,-0.253256,0.144311,0.016745
10.613448,-0.225237,0.114376,0.183752
10.633407,-0.269119,0.077466,0.022269
10.653365,-0.197877,0.048812,-0.059684
10.673324,-0.205737,0.071868,-0.031166
10.693252,-0.140816,0.025382,0.037145
10.718215,-0.123318,0.051488,0.067920
10.733169,-0.161562,0.065410,0.070784
10.758101,-0.187778,0.012739,0.028571
10.778060,-0.185518,0.025257,-0.040535
10.793014,-0.214695,0.022721,-0.013968
10.817946,-0.182230,0.090084,0.136081
10.837905,-0.196430,0.044616,0.081633
10.857863,-0.241630,0.070649,-0.075173
